const,demand_UK,demand_DE,demand_NO,demand_DK,demand_NL,demand_BE,wind_UK,wind_DE,wind_NO,wind_DK,wind_NL,wind_BE,inflow_hydro,solar_UK,solar_DE,solar_NO,solar_DK,solar_NL,solar_BE,fuel_bio,fuel_gas,fuel_hard_coal,fuel_hydro,fuel_lignite,fuel_nuclear,fuel_oil,fuel_solar,fuel_onshore_wind,fuel_wind,fuel_other_non_res,fuel_other_res
1,0.523944,0.614076,0.602176,0.479109,0.706386,0.547026,0.5456,0.0505,0.7929,0.2125,0.0473,0.2362,0.595,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.596928,0.811846,0.512993,0.517528,0.773706,0.523976,0.8887,0.3837,0.9735,0.1792,0.0734,0.0115,0.7869,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.552479,0.557437,0.618531,0.533512,0.826283,0.564665,0.7978,0.2097,0.8483,0.1788,0.241,0.1596,0.5628,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.686959,0.537499,0.476538,0.440399,0.721128,0.617852,0.1359,0.16,0.2056,0.4733,0.0499,0.1495,0.7685,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.676367,0.79836,0.523719,0.498697,0.640773,0.59529,0.1784,0.3,0.2175,0.5146,0.0447,0.1441,0.7947,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.542058,0.658444,0.492708,0.40105,0.814882,0.716598,0.0619,0.0632,0.1354,0.2935,0.1106,0.271,0.8071,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.66015,0.830662,0.446632,0.463939,0.750503,0.648369,0.0489,0.2169,0.5559,0.1469,0.0891,0.6581,0.5277,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.576561,0.805436,0.483927,0.5438,0.672218,0.701124,0.0,0.6423,0.7113,0.3385,0.1295,0.8826,0.4656,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.742369,0.846347,0.467593,0.515204,0.787213,0.631,0.8986,0.5817,0.35,0.047,0.1659,0.75,0.395,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.53281,0.755506,0.459507,0.428309,0.656786,0.743165,0.5633,0.1401,0.303,0.0426,0.2282,0.0859,0.406,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.514775,0.60089,0.536798,0.412965,0.686669,0.668659,0.0297,0.1276,0.4063,0.0023,0.2146,0.2795,0.4273,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.647108,0.778088,0.453039,0.527293,0.732747,0.68527,0.0014,0.2042,0.9224,0.5027,0.245,0.0066,0.6666,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.718274,0.629376,0.440287,0.486839,0.805659,0.492594,0.1634,0.0004,0.6141,0.4229,0.4518,0.4579,0.3868,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.634527,0.652189,0.518786,0.452605,0.797199,0.531443,0.286,0.0391,0.7297,0.3815,0.0676,0.3797,0.6435,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.709065,0.723375,0.512338,0.474401,0.764592,0.731478,0.407,0.0124,0.8716,0.2192,0.0863,0.4317,0.331,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.507898,0.790479,0.434597,0.55124,0.776647,0.550922,0.5387,0.3583,0.9191,0.1222,0.4005,0.1123,0.3415,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.695233,0.619424,0.498869,0.438946,0.626684,0.602648,0.1027,0.0533,0.0464,0.0,0.2714,0.1974,0.4174,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.726073,0.819033,0.50589,0.418254,0.706495,0.570292,0.1204,0.0765,0.0466,0.0006,0.2377,0.4033,0.3948,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.734741,0.769617,0.425058,0.509682,0.642261,0.765836,0.0809,0.125,0.0617,0.0037,0.0537,0.0564,0.3595,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.497728,0.856984,0.474695,0.429995,0.653845,0.716544,0.1941,0.3668,0.0058,0.1321,0.1017,0.0001,0.6628,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.563888,0.707065,0.459119,0.532408,0.666626,0.585983,0.0,0.277,0.2844,0.0869,0.0406,0.0077,0.5232,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.468494,0.868151,0.531374,0.551647,0.718151,0.700907,0.0048,0.0107,0.3151,0.3152,0.0279,0.0651,0.532,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.485252,0.564514,0.521733,0.493698,0.788339,0.65286,0.0173,0.0906,0.0228,0.3152,0.0612,0.296,0.7139,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.587113,0.594463,0.514241,0.456499,0.748579,0.685541,0.0861,0.1104,0.0937,0.2837,0.1254,0.2746,0.6765,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.750787,0.518212,0.443726,0.415813,0.819929,0.630351,0.4776,0.5219,0.0142,0.1023,0.2404,0.0335,0.5504,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.764488,0.664691,0.480529,0.480504,0.694403,0.613686,0.3692,0.2897,0.0046,0.102,0.206,0.0153,0.488,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.670162,0.585342,0.49017,0.558157,0.679734,0.748359,0.0421,0.4514,0.0063,0.0684,0.0462,0.2614,0.4745,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.682282,0.643966,0.435006,0.441794,0.803844,0.519215,0.1211,0.6492,0.093,0.0547,0.3535,0.3083,0.6396,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.620088,0.836498,0.449171,0.540429,0.760561,0.729692,0.0338,0.683,0.0551,0.0668,0.0202,0.0903,0.649,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.450881,0.798146,0.470663,0.453942,0.773524,0.560607,0.0338,0.6107,0.1386,0.3454,0.011,0.0314,0.6722,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.611064,0.677663,0.416809,0.511251,0.667171,0.596696,0.0849,0.5947,0.1854,0.4242,0.22,0.0731,0.6569,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.700265,0.50868,0.506627,0.466322,0.78852,0.545132,0.272,0.1227,0.0585,0.7061,0.1505,0.4326,0.5865,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.479337,0.734114,0.425877,0.574547,0.652102,0.579274,0.3405,0.4764,0.4393,0.8379,0.4136,0.3553,0.4304,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.55099,0.784437,0.459692,0.588497,0.738339,0.688787,0.1875,0.0291,0.819,0.4498,0.2724,0.3687,0.4647,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.629362,0.716255,0.499442,0.524038,0.706822,0.653022,0.5646,0.1884,0.2331,0.4038,0.4646,0.4707,0.5262,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.52397,0.60694,0.550942,0.489978,0.721963,0.501251,0.7497,0.1473,0.1132,0.1996,0.2668,0.724,0.3966,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.715889,0.531073,0.54384,0.56176,0.63017,0.716923,0.6716,0.1869,0.976,0.1929,0.5728,0.1192,0.385,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.676565,0.544148,0.441925,0.456499,0.839646,0.632461,0.6716,0.6909,0.4496,0.2003,0.018,0.0128,0.2912,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.707181,0.845303,0.479117,0.502126,0.751447,0.614714,0.5152,0.6917,0.7657,0.0662,0.1862,0.7386,0.5103,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.690226,0.745811,0.488921,0.474285,0.685798,0.75864,0.089,0.5383,0.7861,0.109,0.2518,0.7409,0.4559,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.460827,0.691123,0.46311,0.440632,0.803735,0.563258,0.2136,0.1583,0.3484,0.0744,0.5375,0.6763,0.4613,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.490666,0.469206,0.517496,0.545893,0.81717,0.734995,0.3444,0.1686,0.5153,0.4601,0.4719,0.1775,0.6688,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.662311,0.490958,0.533687,0.60419,0.652864,0.520405,0.3392,0.1973,0.4409,0.0484,0.3887,0.0663,0.6324,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.57664,0.613571,0.453408,0.585358,0.667824,0.597833,0.1033,0.1989,0.1331,0.0756,0.2017,0.4395,0.5159,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.654881,0.448994,0.525479,0.453244,0.766189,0.673745,0.0,0.0456,0.1657,0.0888,0.4205,0.5776,0.6672,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.438471,0.579857,0.471257,0.507764,0.792696,0.536637,0.0003,0.166,0.6198,0.2153,0.2556,0.2855,0.6493,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.536631,0.637437,0.432898,0.572629,0.696546,0.693927,0.3561,0.1506,0.5938,0.0594,0.1498,0.0626,0.5989,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.597481,0.553202,0.484152,0.476261,0.714265,0.581925,0.4944,0.1558,0.2099,0.3713,0.0209,0.0,0.669,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.645474,0.82611,0.441556,0.596867,0.78144,0.559741,0.5834,0.1996,0.0413,0.2985,0.1829,0.0212,0.5479,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.513866,0.572087,0.461022,0.533861,0.773234,0.496057,0.2472,0.2097,0.3133,0.0456,0.1858,0.0212,0.3044,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.50442,0.813249,0.519707,0.488874,0.680714,0.71465,0.1254,0.6178,0.2158,0.0413,0.0367,0.0884,0.637,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.669991,0.620708,0.449969,0.462776,0.642697,0.618177,0.292,0.5204,0.2738,0.8213,0.0573,0.1233,0.3333,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.635515,0.600342,0.504334,0.518458,0.658565,0.653888,0.0982,0.5037,0.2286,0.5551,0.0842,0.3453,0.4651,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.472354,0.771833,0.511376,0.549438,0.731477,0.730125,0.1298,0.4293,0.592,0.1951,0.398,0.8737,0.5702,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.426575,0.764149,0.423728,0.579255,0.629553,0.634355,0.5027,0.4293,0.0946,0.1191,0.4984,0.2438,0.6918,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.681663,0.880404,0.528959,0.597448,0.744149,0.600592,0.108,0.5472,0.1632,0.0485,0.1521,0.0002,0.3662,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.615148,0.656399,0.431752,0.53264,0.757874,0.539343,0.0826,0.3039,0.0139,0.8843,0.0276,0.5261,0.2409,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.626346,0.85505,0.479035,0.608491,0.771019,0.754365,0.014,0.2087,0.3411,0.5407,0.2494,0.5329,0.4619,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.451144,0.707125,0.491152,0.502126,0.687069,0.513533,0.0012,0.0,0.4017,0.53,0.2803,0.2389,0.4899,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.606413,0.754325,0.497702,0.478063,0.795238,0.701448,0.1113,0.0086,0.6915,0.3221,0.34,0.126,0.4725,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.41045,0.793688,0.470704,0.492477,0.785979,0.741488,0.0245,0.0913,0.6686,0.0078,0.2345,0.1156,0.6817,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.563743,0.665777,0.564738,0.565306,0.666844,0.583927,0.3534,0.0587,0.7223,0.0824,0.194,0.1156,0.6683,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.48429,0.804444,0.542284,0.58437,0.701266,0.490267,0.4916,0.063,0.0164,0.293,0.1797,0.0867,0.3648,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.463528,0.778781,0.550123,0.520493,0.717061,0.683917,0.5083,0.3654,0.0235,0.327,0.0921,0.1016,0.3316,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.583148,0.629838,0.454063,0.619186,0.803807,0.563096,0.4692,0.2649,0.0181,0.3582,0.0538,0.3029,0.6119,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.693322,0.83299,0.462721,0.63331,0.656059,0.610927,0.2354,0.37,0.2661,0.8269,0.0128,0.1025,0.6118,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.395853,0.698037,0.517721,0.506543,0.677846,0.763942,0.0425,0.5664,0.4347,0.8635,0.0128,0.1669,0.3075,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.715771,0.59632,0.484582,0.657896,0.642661,0.726284,0.1161,0.0954,0.2904,0.863,0.1868,0.4039,0.3882,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.54821,0.727799,0.510577,0.549729,0.812849,0.666387,0.1922,0.0675,0.2236,0.8795,0.2065,0.0312,0.2867,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.419606,0.564317,0.537658,0.599831,0.755841,0.636195,0.2187,0.0745,0.2223,0.3978,0.0633,0.0297,0.2827,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.637346,0.84811,0.504171,0.532175,0.831258,0.534743,0.2708,0.0477,0.2684,0.5362,0.0476,0.025,0.3748,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.647582,0.647457,0.543471,0.565306,0.736669,0.588526,0.1021,0.0367,0.6788,0.7914,0.0466,0.0101,0.5771,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.497227,0.589962,0.549264,0.489048,0.629625,0.698094,0.0442,0.1828,0.5894,0.265,0.4528,0.0057,0.5475,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.704691,0.839545,0.531108,0.612269,0.770692,0.744247,0.0294,0.5464,0.2753,0.2022,0.5037,0.0192,0.5717,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.37816,0.608172,0.472894,0.514332,0.691934,0.655457,0.097,0.3825,0.131,0.2485,0.1871,0.0897,0.5158,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.665262,0.819786,0.49674,0.630985,0.715427,0.554114,0.2944,0.2284,0.1638,0.1338,0.3883,0.3023,0.4296,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.572029,0.55428,0.455659,0.583673,0.65123,0.713406,0.7048,0.08,0.1199,0.1024,0.2247,0.2104,0.4045,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.657067,0.785858,0.488491,0.553274,0.782457,0.611197,0.2364,0.0322,0.0759,0.0213,0.2252,0.4733,0.2688,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.539358,0.614478,0.464052,0.499685,0.663322,0.573214,0.1269,0.0711,0.0195,0.6242,0.0867,0.0792,0.2686,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.436916,0.863675,0.520341,0.643946,0.795819,0.505958,0.0259,0.1148,0.2623,0.3989,0.1604,0.4106,0.4202,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.620641,0.869691,0.527096,0.653827,0.705369,0.47977,0.0644,0.1279,0.1921,0.2743,0.2842,0.4002,0.3451,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.426891,0.716683,0.447697,0.534733,0.676393,0.594478,0.082,0.4586,0.3901,0.2743,0.0177,0.4552,0.559,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.673812,0.499652,0.426041,0.569665,0.815644,0.726554,0.1269,0.2654,0.0726,0.0,0.0177,0.258,0.5953,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.594412,0.580276,0.440901,0.603899,0.804715,0.674124,0.0206,0.1004,0.0768,0.0481,0.1006,0.0588,0.3489,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.512311,0.636273,0.480795,0.519272,0.722036,0.530036,0.0212,0.0094,0.0882,0.0322,0.1719,0.0465,0.6105,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.322763,0.621495,0.509595,0.618779,0.752972,0.550326,0.0982,0.0768,0.0866,0.0116,0.122,0.0706,0.5841,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.683797,0.853176,0.47226,0.550484,0.732602,0.746628,0.0982,0.1132,0.0,0.2153,0.106,0.0459,0.4286,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.735334,0.56863,0.50151,0.580999,0.702283,0.650912,0.0001,0.0134,0.0553,0.0464,0.2807,0.1115,0.2868,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.762684,0.689566,0.454861,0.629299,0.622944,0.69831,0.0048,0.4349,0.0616,0.2431,0.175,0.072,0.3113,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.412307,0.77381,0.522777,0.513634,0.839936,0.768217,0.3405,0.6035,0.1207,0.5727,0.2673,0.0546,0.4284,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.526513,0.660763,0.491439,0.528746,0.65359,0.58555,0.2944,0.3656,0.0232,0.0123,0.6045,0.1841,0.5579,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.553981,0.601822,0.530658,0.566178,0.687396,0.627105,0.3508,0.2271,0.0983,0.1677,0.4355,0.3039,0.5349,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.469403,0.489683,0.563142,0.594716,0.792878,0.604542,0.2663,0.097,0.4981,0.1414,0.2869,0.4712,0.3085,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.633328,0.794569,0.537003,0.539848,0.779225,0.569859,0.3115,0.1387,0.5319,0.6041,0.2376,0.6265,0.4297,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.605676,0.758279,0.461698,0.642958,0.714701,0.731099,0.4567,0.048,0.2767,0.2685,0.2051,0.3267,0.479,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.644315,0.546784,0.516657,0.610932,0.641789,0.714218,0.3469,0.0276,0.3058,0.0632,0.219,0.0079,0.4556,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
