Date;Month;Day;Hour;1995;2008;2009
01/01/2018 00:00;1;1;0;3860.83984375;3926.0244140625;3694.5048828125
01/01/2018 01:00;1;1;1;3812.89501953125;3880.661865234375;3647.43115234375
01/01/2018 02:00;1;1;2;3787.4892578125;3855.501220703125;3622.960693359375
01/01/2018 03:00;1;1;3;3762.547119140625;3831.325439453125;3599.4951171875
01/01/2018 04:00;1;1;4;3666.155029296875;3746.5625;3507.036865234375
01/01/2018 05:00;1;1;5;3618.57470703125;3707.107421875;3468.84423828125
01/01/2018 06:00;1;1;6;3772.958740234375;3844.133056640625;3633.9990234375
01/01/2018 07:00;1;1;7;3920.846923828125;3976.16748046875;3788.540283203125
01/01/2018 08:00;1;1;8;4028.414794921875;4079.472900390625;3900.158935546875
01/01/2018 09:00;1;1;9;4164.38671875;4212.6904296875;4037.809814453125
01/01/2018 10:00;1;1;10;4222.330078125;4274.32763671875;4095.865478515625
01/01/2018 11:00;1;1;11;4235.8193359375;4291.88623046875;4108.40869140625
01/01/2018 12:00;1;1;12;4262.392578125;4317.4912109375;4132.2685546875
01/01/2018 13:00;1;1;13;4303.56201171875;4353.85595703125;4169.75439453125
01/01/2018 14:00;1;1;14;4378.30029296875;4419.990234375;4239.49365234375
01/01/2018 15:00;1;1;15;4455.41455078125;4482.9072265625;4310.73779296875
01/01/2018 16:00;1;1;16;4472.69140625;4482.5185546875;4320.48974609375
01/01/2018 17:00;1;1;17;4414.39013671875;4407.37841796875;4253.50732421875
01/01/2018 18:00;1;1;18;4334.5673828125;4313.970703125;4166.00048828125
01/01/2018 19:00;1;1;19;4265.017578125;4239.787109375;4092.14697265625
01/01/2018 20:00;1;1;20;4208.369140625;4186.2763671875;4035.888916015625
01/01/2018 21:00;1;1;21;4150.39404296875;4134.44970703125;3979.814453125
01/01/2018 22:00;1;1;22;4080.8583984375;4074.5830078125;3910.34521484375
01/01/2018 23:00;1;1;23;4008.483642578125;4011.69189453125;3837.58740234375
02/01/2018 00:00;1;2;0;4055.161376953125;3974.6552734375;3956.13720703125
02/01/2018 01:00;1;2;1;4000.75146484375;3928.718505859375;3911.261962890625
02/01/2018 02:00;1;2;2;3982.9189453125;3915.26611328125;3899.138427734375
02/01/2018 03:00;1;2;3;3993.991943359375;3929.806884765625;3915.779052734375
02/01/2018 04:00;1;2;4;4073.088623046875;4020.015380859375;4014.5625
02/01/2018 05:00;1;2;5;4300.95751953125;4241.99609375;4233.939453125
02/01/2018 06:00;1;2;6;4612.97705078125;4510.00341796875;4474.49267578125
02/01/2018 07:00;1;2;7;4772.5126953125;4629.935546875;4577.40576171875
02/01/2018 08:00;1;2;8;4861.3193359375;4691.53564453125;4641.12060546875
02/01/2018 09:00;1;2;9;4960.0712890625;4765.28076171875;4724.10498046875
02/01/2018 10:00;1;2;10;4988.61572265625;4785.1982421875;4757.806640625
02/01/2018 11:00;1;2;11;4984.12353515625;4777.26806640625;4762.73486328125
02/01/2018 12:00;1;2;12;4990.22998046875;4776.2216796875;4771.02587890625
02/01/2018 13:00;1;2;13;5001.20703125;4776.01416015625;4775.662109375
02/01/2018 14:00;1;2;14;5037.87060546875;4796.35498046875;4800.4521484375
02/01/2018 15:00;1;2;15;5069.607421875;4820.9658203125;4818.7275390625
02/01/2018 16:00;1;2;16;5041.97021484375;4801.9345703125;4780.818359375
02/01/2018 17:00;1;2;17;4938.75732421875;4726.01416015625;4681.498046875
02/01/2018 18:00;1;2;18;4800.8037109375;4620.03369140625;4553.978515625
02/01/2018 19:00;1;2;19;4671.724609375;4516.748046875;4440.85400390625
02/01/2018 20:00;1;2;20;4553.39208984375;4415.54150390625;4336.65625
02/01/2018 21:00;1;2;21;4398.81201171875;4278.7099609375;4197.607421875
02/01/2018 22:00;1;2;22;4238.66259765625;4142.5625;4067.087158203125
02/01/2018 23:00;1;2;23;4110.96435546875;4039.0517578125;3969.87646484375
03/01/2018 00:00;1;3;0;4042.6474609375;3916.04541015625;3805.8173828125
03/01/2018 01:00;1;3;1;3997.231201171875;3866.27685546875;3757.88720703125
03/01/2018 02:00;1;3;2;3984.368408203125;3853.23486328125;3750.726318359375
03/01/2018 03:00;1;3;3;3999.45263671875;3868.8125;3777.7861328125
