Date;Month;Day;Hour;1995;2008;2009
01/01/2018 00:00;1;1;0;2003.4266357421875;2000.694580078125;2041.046875
01/01/2018 01:00;1;1;1;1957.930908203125;1954.908935546875;1996.435546875
01/01/2018 02:00;1;1;2;1930.770263671875;1928.573974609375;1973.9306640625
01/01/2018 03:00;1;1;3;1913.1396484375;1911.009033203125;1959.1156005859375
01/01/2018 04:00;1;1;4;1917.20849609375;1915.530029296875;1963.845703125
01/01/2018 05:00;1;1;5;2004.153076171875;2009.288330078125;2064.40234375
01/01/2018 06:00;1;1;6;2178.0400390625;2191.01220703125;2250.644287109375
01/01/2018 07:00;1;1;7;2340.829833984375;2353.087890625;2404.960693359375
01/01/2018 08:00;1;1;8;2470.358154296875;2479.326416015625;2520.665283203125
01/01/2018 09:00;1;1;9;2554.26513671875;2561.128662109375;2596.511474609375
01/01/2018 10:00;1;1;10;2580.542236328125;2584.944091796875;2615.60693359375
01/01/2018 11:00;1;1;11;2579.287109375;2581.338623046875;2608.385009765625
01/01/2018 12:00;1;1;12;2577.126708984375;2578.458740234375;2605.20361328125
01/01/2018 13:00;1;1;13;2582.0263671875;2582.646484375;2609.24169921875
01/01/2018 14:00;1;1;14;2617.951416015625;2615.9990234375;2639.3173828125
01/01/2018 15:00;1;1;15;2777.491943359375;2773.86279296875;2792.450439453125
01/01/2018 16:00;1;1;16;2946.917236328125;2954.378662109375;2990.19140625
01/01/2018 17:00;1;1;17;2876.388671875;2891.81201171875;2944.3427734375
01/01/2018 18:00;1;1;18;2715.84228515625;2730.632080078125;2785.56298828125
01/01/2018 19:00;1;1;19;2559.551025390625;2569.26171875;2618.07080078125
01/01/2018 20:00;1;1;20;2421.8349609375;2427.406494140625;2471.05078125
01/01/2018 21:00;1;1;21;2277.9609375;2280.639404296875;2323.640380859375
01/01/2018 22:00;1;1;22;2160.8515625;2161.087890625;2202.76220703125
01/01/2018 23:00;1;1;23;2060.4521484375;2058.690673828125;2100.98779296875
02/01/2018 00:00;1;2;0;2007.6680908203125;2027.87939453125;2042.656494140625
02/01/2018 01:00;1;2;1;1972.0819091796875;1989.136474609375;2010.804443359375
02/01/2018 02:00;1;2;2;1965.14794921875;1975.110595703125;2012.861328125
02/01/2018 03:00;1;2;3;1992.170166015625;1991.2843017578125;2048.4814453125
02/01/2018 04:00;1;2;4;2114.039306640625;2095.33349609375;2178.148193359375
02/01/2018 05:00;1;2;5;2380.260009765625;2340.23046875;2463.9462890625
02/01/2018 06:00;1;2;6;2662.59326171875;2617.06494140625;2754.905517578125
02/01/2018 07:00;1;2;7;2809.05517578125;2775.6240234375;2881.0859375
02/01/2018 08:00;1;2;8;2889.453857421875;2870.2353515625;2936.51611328125
02/01/2018 09:00;1;2;9;2927.546630859375;2918.48095703125;2958.377685546875
02/01/2018 10:00;1;2;10;2914.2685546875;2912.333984375;2933.302490234375
02/01/2018 11:00;1;2;11;2885.650390625;2888.038330078125;2896.177978515625
02/01/2018 12:00;1;2;12;2857.66796875;2862.2578125;2866.6728515625
02/01/2018 13:00;1;2;13;2824.92041015625;2832.40283203125;2832.5498046875
02/01/2018 14:00;1;2;14;2816.367431640625;2827.770751953125;2816.185302734375
02/01/2018 15:00;1;2;15;2940.0888671875;2953.232421875;2929.90478515625
02/01/2018 16:00;1;2;16;3127.1748046875;3128.32666015625;3150.751953125
02/01/2018 17:00;1;2;17;3095.23583984375;3084.708984375;3152.7705078125
02/01/2018 18:00;1;2;18;2935.2724609375;2924.6572265625;2998.375732421875
02/01/2018 19:00;1;2;19;2752.427734375;2750.7353515625;2801.845703125
02/01/2018 20:00;1;2;20;2577.708984375;2587.765625;2613.685546875
02/01/2018 21:00;1;2;21;2379.817138671875;2396.14013671875;2413.06005859375
02/01/2018 22:00;1;2;22;2214.16162109375;2234.273193359375;2245.8642578125
02/01/2018 23:00;1;2;23;2087.80859375;2108.01513671875;2120.993896484375
03/01/2018 00:00;1;3;0;2038.568359375;2145.279296875;2068.706298828125
03/01/2018 01:00;1;3;1;2010.569580078125;2108.51953125;2041.005615234375
03/01/2018 02:00;1;3;2;2020.71240234375;2104.353759765625;2043.9462890625
