Date;Month;Day;Hour;1995;2008;2009
30/05/2018 02:00;5;30;2;2146.636474609375;2142.67431640625;2300.728271484375
30/05/2018 03:00;5;30;3;2183.221923828125;2179.523193359375;2341.952392578125
30/05/2018 04:00;5;30;4;2280.02978515625;2276.695556640625;2449.686279296875
30/05/2018 05:00;5;30;5;2434.53515625;2426.228759765625;2613.992431640625
30/05/2018 06:00;5;30;6;2523.765625;2489.405029296875;2679.36181640625
30/05/2018 07:00;5;30;7;2512.43701171875;2458.398681640625;2643.05517578125
30/05/2018 08:00;5;30;8;2490.887451171875;2431.497314453125;2613.289794921875
30/05/2018 09:00;5;30;9;2484.428955078125;2427.829345703125;2609.584228515625
30/05/2018 10:00;5;30;10;2468.914794921875;2421.120849609375;2603.346435546875
30/05/2018 11:00;5;30;11;2462.370361328125;2420.390380859375;2603.948486328125
30/05/2018 12:00;5;30;12;2456.824462890625;2417.261474609375;2602.787353515625
30/05/2018 13:00;5;30;13;2453.8056640625;2415.6806640625;2602.941162109375
30/05/2018 14:00;5;30;14;2434.754150390625;2393.666259765625;2580.310302734375
30/05/2018 15:00;5;30;15;2420.599609375;2367.386474609375;2550.397705078125
30/05/2018 16:00;5;30;16;2413.512451171875;2340.859375;2518.861083984375
30/05/2018 17:00;5;30;17;2402.847900390625;2303.828857421875;2474.98681640625
30/05/2018 18:00;5;30;18;2382.0576171875;2264.914306640625;2430.21875
30/05/2018 19:00;5;30;19;2353.421875;2224.431396484375;2384.286376953125
30/05/2018 20:00;5;30;20;2302.526611328125;2176.256591796875;2331.9111328125
30/05/2018 21:00;5;30;21;2239.482666015625;2123.4638671875;2274.624755859375
30/05/2018 22:00;5;30;22;2188.7958984375;2089.52880859375;2238.054931640625
30/05/2018 23:00;5;30;23;2162.4521484375;2074.0986328125;2220.9287109375
31/05/2018 00:00;5;31;0;2201.215087890625;2141.33837890625;2099.318115234375
31/05/2018 01:00;5;31;1;2192.694091796875;2132.64892578125;2090.833251953125
31/05/2018 02:00;5;31;2;2200.57080078125;2141.36865234375;2097.615234375
31/05/2018 03:00;5;31;3;2236.12109375;2180.83056640625;2132.572265625
31/05/2018 04:00;5;31;4;2329.911865234375;2282.67529296875;2227.0966796875
