const,demand_UK,demand_DE,demand_NO,demand_DK,demand_NL,demand_BE,wind_UK,wind_DE,wind_NO,wind_DK,wind_NL,wind_BE,inflow_hydro,solar_UK,solar_DE,solar_NO,solar_DK,solar_NL,solar_BE,fuel_bio,fuel_gas,fuel_hard_coal,fuel_hydro,fuel_lignite,fuel_nuclear,fuel_oil,fuel_solar,fuel_onshore_wind,fuel_wind,fuel_other_non_res,fuel_other_res
1,0.613703,0.767885,0.518495,0.347394,0.851523,0.928731,0.8986,0.3941,0.8314,0.5187,0.0403,0.0108,0.9179,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.727149,0.826444,0.443084,0.462665,0.991382,0.950871,0.9379,0.8455,0.8048,0.0,0.0444,0.0244,0.9446,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.643877,0.722201,0.532652,0.365388,0.770207,0.631398,0.7497,0.8747,0.8312,0.4963,0.0616,0.0618,0.9509,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.834113,0.925371,0.481037,0.45345,0.868068,0.984366,0.2956,0.881,0.1509,0.7926,0.0844,0.0701,0.8391,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.537086,0.713567,0.471162,0.434311,0.917975,0.822599,0.2364,0.0041,0.4015,0.8447,0.2733,0.5383,0.7879,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.70731,0.777729,0.512449,0.312551,0.970428,0.866498,0.447,0.0653,0.7241,0.1753,0.5252,0.1216,0.6322,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.778279,0.598487,0.569486,0.373349,0.898567,0.609765,0.8927,0.0949,0.7424,0.0431,0.5394,0.0697,0.7595,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.75855,0.54173,0.389017,0.486712,0.952293,0.843851,0.6524,0.1231,0.7118,0.4821,0.8098,0.4066,0.7255,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.345435,0.786958,0.411328,0.358573,0.707026,0.714501,0.765,0.2526,0.0581,0.7474,0.6362,0.3362,0.8656,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.520284,0.808488,0.430476,0.4125,0.937338,0.653728,0.314,0.6486,0.7034,0.5914,0.5979,0.9115,0.9244,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.456317,0.633897,0.579598,0.388563,0.75298,0.780033,0.6692,0.6166,0.8575,0.6332,0.5286,0.7684,0.9025,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.468352,0.564634,0.455735,0.33638,0.647119,0.69344,0.6608,0.7738,0.9841,0.5171,0.4222,0.6269,0.7974,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.442692,0.672072,0.500422,0.501325,0.912475,0.802807,0.4623,0.3053,0.9592,0.558,0.6057,0.7113,0.8061,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.811049,0.749786,0.487987,0.471881,0.62621,0.753642,0.5442,0.2942,0.7693,0.6147,0.4193,0.9689,0.5038,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
1,0.786727,0.611127,0.463976,0.446689,0.800888,0.817334,0.7295,0.5619,0.8747,0.6117,0.7004,0.9787,0.7222,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,64.07994874,25.50855102,30,18.5142709,4.834281847,130.547264,0,0,0,100,0
